"epoch","Group: Unmasked - train/distill_loss","Group: Unmasked - train/distill_loss__MIN","Group: Unmasked - train/distill_loss__MAX","Group: Unmasked - _step","Group: Unmasked - _step__MIN","Group: Unmasked - _step__MAX","Group: Masked - train/distill_loss","Group: Masked - train/distill_loss__MIN","Group: Masked - train/distill_loss__MAX","Group: Masked - _step","Group: Masked - _step__MIN","Group: Masked - _step__MAX"
"968","","","","","","","0.0051733083091676235","0.0051067182794213295","0.005223773419857025","1937","1937","1937"
"969","","","","","","","0.005168563220649958","0.005120397545397282","0.0052060638554394245","1939","1939","1939"
"970","","","","","","","0.005161939421668649","0.005107796750962734","0.005194331984966993","1941","1941","1941"
"971","","","","","","","0.005146109731867909","0.005098319612443447","0.005167840979993343","1943","1943","1943"
"972","","","","","","","0.005169166135601699","0.005123481620103121","0.005213555879890919","1945","1945","1945"
"973","","","","","","","0.005170107004232705","0.005138527136296034","0.005207345820963383","1947","1947","1947"
"974","","","","","","","0.005159566178917885","0.005136533640325069","0.005175323691219091","1949","1949","1949"
"975","","","","","","","0.005150215816684067","0.00511915422976017","0.00517733208835125","1951","1951","1951"
"976","","","","","","","0.00516738323494792","0.005115365609526634","0.005232025869190693","1953","1953","1953"
"977","","","","","","","0.005168988252989948","0.005154902581125498","0.005193848628550768","1955","1955","1955"
"978","","","","","","","0.0051605599001049995","0.005127876065671444","0.005194753408432007","1957","1957","1957"
"979","","","","","","","0.005149139712254207","0.005127056501805782","0.005164033267647028","1959","1959","1959"
"980","","","","","","","0.005137589604904254","0.005118400789797306","0.005152568686753511","1961","1961","1961"
"981","","","","","","","0.005161501932889223","0.00515054352581501","0.00516914390027523","1963","1963","1963"
"982","","","","","","","0.005193185526877642","0.005190345924347639","0.005196025129407644","1965","1965","1965"
"983","","","","","","","0.005167166935279965","0.005154743790626526","0.005179590079933405","1967","1967","1967"
"984","","","","","","","0.005160505650565028","0.0051484196446835995","0.005172591656446457","1969","1969","1969"
"985","","","","","","","0.005184403853490949","0.005169345531612635","0.005199462175369263","1971","1971","1971"
"986","","","","","","","0.005189969670027494","0.005189969670027494","0.005189969670027494","1973","1973","1973"
"987","","","","","","","0.00514952139928937","0.00514952139928937","0.00514952139928937","1975","1975","1975"
"988","","","","","","","0.005164028145372868","0.005164028145372868","0.005164028145372868","1977","1977","1977"
"989","","","","","","","0.00514067430049181","0.00514067430049181","0.00514067430049181","1979","1979","1979"
"990","","","","","","","0.005136964842677116","0.005136964842677116","0.005136964842677116","1981","1981","1981"
"991","","","","","","","0.00516309542581439","0.00516309542581439","0.00516309542581439","1983","1983","1983"
"992","","","","","","","0.005129972007125616","0.005129972007125616","0.005129972007125616","1985","1985","1985"
"993","","","","","","","0.005122489295899868","0.005122489295899868","0.005122489295899868","1987","1987","1987"
"994","","","","","","","0.00517519423738122","0.00517519423738122","0.00517519423738122","1989","1989","1989"
"995","","","","","","","0.005176628939807415","0.005176628939807415","0.005176628939807415","1991","1991","1991"
"996","","","","","","","0.005170125514268875","0.005170125514268875","0.005170125514268875","1993","1993","1993"
"997","","","","","","","0.005167342722415924","0.005167342722415924","0.005167342722415924","1995","1995","1995"
"998","","","","","","","0.005145561415702105","0.005145561415702105","0.005145561415702105","1997","1997","1997"
"999","","","","","","","0.005151038523763418","0.005151038523763418","0.005151038523763418","1999","1999","1999"
